"","x","y","noise"
"1",0.01,1.81763526063487,0
"2",0.0198989898989899,1.69441994805473,0
"3",0.0297979797979798,1.5937194444527,0
"4",0.0396969696969697,1.50801180648516,0
"5",0.0495959595959596,1.4336404693249,0
"6",0.0594949494949495,1.36840704089048,0
"7",0.0693939393939394,1.31083052764018,0
"8",0.0792929292929293,1.25983857873841,0
"9",0.0891919191919192,1.21461481044737,0
"10",0.0990909090909091,1.17451431106729,0
"11",0.108989898989899,1.13901295182211,0
"12",0.118888888888889,1.1076750684943,0
"13",0.128787878787879,1.08013184779007,0
"14",0.138686868686869,1.05606630494935,0
"15",0.148585858585859,1.03520250549558,0
"16",0.158484848484848,1.01729762306597,0
"17",0.168383838383838,1.00213595261146,0
"18",0.178282828282828,0.989524308291369,0
"19",0.188181818181818,0.979288424898382,0
"20",0.198080808080808,0.971270101437292,0
"21",0.207979797979798,0.965324903439337,0
"22",0.217878787878788,0.961320292647309,0
"23",0.227777777777778,0.959134088262289,0
"24",0.237676767676768,0.958653188726947,0
"25",0.247575757575758,0.95977250061395,0
"26",0.257474747474747,0.962394033884542,0
"27",0.267373737373737,0.966426132082826,0
"28",0.277272727272727,0.971782812937636,0
"29",0.287171717171717,0.978383200036874,0
"30",0.297070707070707,0.986151030188894,0
"31",0.306969696969697,0.995014224121719,0
"32",0.316868686868687,1.00490451052774,0
"33",0.326767676767677,1.01575709530788,0
"34",0.336666666666667,1.02751036932789,0
"35",0.346565656565657,1.04010564916087,0
"36",0.356464646464646,1.05348694622222,0
"37",0.366363636363636,1.06760076045546,0
"38",0.376262626262626,1.08239589534007,0
"39",0.386161616161616,1.09782329149237,0
"40",0.396060606060606,1.11383587654324,0
"41",0.405959595959596,1.13038842931677,0
"42",0.415858585858586,1.1474374566175,0
"43",0.425757575757576,1.16494108117107,0
"44",0.435656565656566,1.18285893946146,0
"45",0.445555555555556,1.20115208837623,0
"46",0.455454545454545,1.21978291971275,0
"47",0.465353535353535,1.23871508171956,0
"48",0.475252525252525,1.25791340694958,0
"49",0.485151515151515,1.27734384579071,0
"50",0.495050505050505,1.29697340511477,0
"51",0.504949494949495,1.31677009155136,0
"52",0.514848484848485,1.33670285894996,0
"53",0.524747474747475,1.35674155964241,0
"54",0.534646464646465,1.37685689916092,0
"55",0.544545454545455,1.3970203941041,0
"56",0.554444444444444,1.41720433287581,0
"57",0.564343434343434,1.43738173905087,0
"58",0.574242424242424,1.45752633714626,0
"59",0.584141414141414,1.47761252059918,0
"60",0.594040404040404,1.49761532177258,0
"61",0.603939393939394,1.51751038382657,0
"62",0.613838383838384,1.53727393430913,0
"63",0.623737373737374,1.55688276033366,0
"64",0.633636363636364,1.57631418522296,0
"65",0.643535353535354,1.59554604651017,0
"66",0.653434343434343,1.61455667519705,0
"67",0.663333333333333,1.63332487617878,0
"68",0.673232323232323,1.65182990975218,0
"69",0.683131313131313,1.67005147413149,0
"70",0.693030303030303,1.68796968890226,0
"71",0.702929292929293,1.70556507934941,0
"72",0.712828282828283,1.72281856160103,0
"73",0.722727272727273,1.73971142853409,0
"74",0.732626262626263,1.75622533639234,0
"75",0.742525252525252,1.77234229207089,0
"76",0.752424242424242,1.78804464102514,0
"77",0.762323232323232,1.80331505576522,0
"78",0.772222222222222,1.81813652489982,0
"79",0.782121212121212,1.83249234269606,0
"80",0.792020202020202,1.84636609912459,0
"81",0.801919191919192,1.85974167036103,0
"82",0.811818181818182,1.87260320971724,0
"83",0.821717171717172,1.88493513897769,0
"84",0.831616161616162,1.89672214011767,0
"85",0.841515151515151,1.90794914738216,0
"86",0.851414141414141,1.91860133970506,0
"87",0.861313131313131,1.92866413345039,0
"88",0.871212121212121,1.93812317545771,0
"89",0.881111111111111,1.94696433637584,0
"90",0.891010101010101,1.95517370426923,0
"91",0.900909090909091,1.96273757848309,0
"92",0.910808080808081,1.96964246375364,0
"93",0.920707070707071,1.97587506455109,0
"94",0.93060606060606,1.98142227964354,0
"95",0.94050505050505,1.98627119687082,0
"96",0.95040404040404,1.99040908811782,0
"97",0.96030303030303,1.99382340447757,0
"98",0.97020202020202,1.99650177159503,0
"99",0.98010101010101,1.9984319851827,0
"100",0.99,1.9996020067002,0
"101",0.01,1.76158769597965,0.01
"102",0.0198989898989899,1.6714021991064,0.01
"103",0.0297979797979798,1.74959027586761,0.01
"104",0.0396969696969697,1.51506264562762,0.01
"105",0.0495959595959596,1.44656924284099,0.01
"106",0.0594949494949495,1.53991353957881,0.01
"107",0.0693939393939394,1.3569221482391,0.01
"108",0.0792929292929293,1.13333245527775,0.01
"109",0.0891919191919192,1.14592952525802,0.01
"110",0.0990909090909091,1.12994811405729,0.01
"111",0.108989898989899,1.26142113156606,0.01
"112",0.118888888888889,1.14365645120004,0.01
"113",0.128787878787879,1.12020899284948,0.01
"114",0.138686868686869,1.06713457654386,0.01
"115",0.148585858585859,0.979618392020174,0.01
"116",0.158484848484848,1.19598893674627,0.01
"117",0.168383838383838,1.05192100043438,0.01
"118",0.178282828282828,0.792862592628405,0.01
"119",0.188181818181818,1.04942401505475,0.01
"120",0.198080808080808,0.923990960664499,0.01
"121",0.207979797979798,0.858542532840652,0.01
"122",0.217878787878788,0.939522801181479,0.01
"123",0.227777777777778,0.856533643431565,0.01
"124",0.237676767676768,0.885764065797833,0.01
"125",0.247575757575758,0.897268573829024,0.01
"126",0.257474747474747,0.793724702810301,0.01
"127",0.267373737373737,1.05020483653228,0.01
"128",0.277272727272727,0.987120124721287,0.01
"129",0.287171717171717,0.864569506335679,0.01
"130",0.297070707070707,1.11153252229589,0.01
"131",0.306969696969697,1.0376606462694,0.01
"132",0.316868686868687,0.975397362228512,0.01
"133",0.326767676767677,1.10526966141238,0.01
"134",0.336666666666667,1.11532371808119,0.01
"135",0.346565656565657,1.12226375732462,0.01
"136",0.356464646464646,1.12235097163222,0.01
"137",0.366363636363636,1.12299252580922,0.01
"138",0.376262626262626,1.0762047242824,0.01
"139",0.386161616161616,1.06722702511838,0.01
"140",0.396060606060606,1.075788776442,0.01
"141",0.405959595959596,1.06091773142472,0.01
"142",0.415858585858586,1.12664572881554,0.01
"143",0.425757575757576,1.03840144601424,0.01
"144",0.435656565656566,1.39975453599531,0.01
"145",0.445555555555556,1.32194828820673,0.01
"146",0.455454545454545,1.10747206139242,0.01
"147",0.465353535353535,1.19842659818965,0.01
"148",0.475252525252525,1.21124787158726,0.01
"149",0.485151515151515,1.35534035762435,0.01
"150",0.495050505050505,1.28863649846758,0.01
"151",0.504949494949495,1.34210194295083,0.01
"152",0.514848484848485,1.33384818341509,0.01
"153",0.524747474747475,1.35245451391327,0.01
"154",0.534646464646465,1.51371712756237,0.01
"155",0.544545454545455,1.37444329553817,0.01
"156",0.554444444444444,1.56885139331877,0.01
"157",0.564343434343434,1.28250645862785,0.01
"158",0.574242424242424,1.51598771210987,0.01
"159",0.584141414141414,1.48999794498364,0.01
"160",0.594040404040404,1.51920947864698,0.01
"161",0.603939393939394,1.55547433210256,0.01
"162",0.613838383838384,1.4870415889982,0.01
"163",0.623737373737374,1.52356202196672,0.01
"164",0.633636363636364,1.47445664691225,0.01
"165",0.643535353535354,1.48836692386261,0.01
"166",0.653434343434343,1.64490953933748,0.01
"167",0.663333333333333,1.67814585404172,0.01
"168",0.673232323232323,1.65713033242523,0.01
"169",0.683131313131313,1.76227822091946,0.01
"170",0.693030303030303,1.89297815746498,0.01
"171",0.702929292929293,1.65646196274376,0.01
"172",0.712828282828283,1.49190167403695,0.01
"173",0.722727272727273,1.84028528098031,0.01
"174",0.732626262626263,1.6853052601341,0.01
"175",0.742525252525252,1.70354143042415,0.01
"176",0.752424242424242,1.89060177799481,0.01
"177",0.762323232323232,1.77483775506012,0.01
"178",0.772222222222222,1.69606475367436,0.01
"179",0.782121212121212,1.85062269067097,0.01
"180",0.792020202020202,1.83247696288069,0.01
"181",0.801919191919192,1.86031808895101,0.01
"182",0.811818181818182,1.91113124982987,0.01
"183",0.821717171717172,1.84786913579845,0.01
"184",0.831616161616162,1.96115979496955,0.01
"185",0.841515151515151,1.88590049120028,0.01
"186",0.851414141414141,1.95177953609663,0.01
"187",0.861313131313131,2.03834803476532,0.01
"188",0.871212121212121,1.98164132454109,0.01
"189",0.881111111111111,1.91437117782272,0.01
"190",0.891010101010101,2.07005446611434,0.01
"191",0.900909090909091,2.06208796407931,0.01
"192",0.910808080808081,2.02448215970445,0.01
"193",0.920707070707071,1.99974823806223,0.01
"194",0.93060606060606,1.9186316720396,0.01
"195",0.94050505050505,2.12233644172382,0.01
"196",0.95040404040404,1.9303831294031,0.01
"197",0.96030303030303,2.21255670377923,0.01
"198",0.97020202020202,2.14976283421355,0.01
"199",0.98010101010101,1.97486194927265,0.01
"200",0.99,1.89695991666952,0.01
"201",0.01,1.71716860091663,0.02
"202",0.0198989898989899,1.73074879059891,0.02
"203",0.0297979797979798,1.55883194442782,0.02
"204",0.0396969696969697,1.4588618607281,0.02
"205",0.0495959595959596,1.29906128092167,0.02
"206",0.0594949494949495,1.36203915897972,0.02
"207",0.0693939393939394,1.19982827305284,0.02
"208",0.0792929292929293,1.02395596794103,0.02
"209",0.0891919191919192,1.16084266027088,0.02
"210",0.0990909090909091,1.30448005789815,0.02
"211",0.108989898989899,1.05764660406301,0.02
"212",0.118888888888889,1.19365420748726,0.02
"213",0.128787878787879,0.851328680950926,0.02
"214",0.138686868686869,1.04820865642966,0.02
"215",0.148585858585859,1.10865777671669,0.02
"216",0.158484848484848,1.05988713997901,0.02
"217",0.168383838383838,1.01708082331,0.02
"218",0.178282828282828,0.89891479564743,0.02
"219",0.188181818181818,0.859122083881577,0.02
"220",0.198080808080808,0.82643641890827,0.02
"221",0.207979797979798,0.981962644757941,0.02
"222",0.217878787878788,0.827327147708873,0.02
"223",0.227777777777778,0.889758789261833,0.02
"224",0.237676767676768,0.922436283584485,0.02
"225",0.247575757575758,1.22053396610833,0.02
"226",0.257474747474747,0.87019439458799,0.02
"227",0.267373737373737,0.999714820375401,0.02
"228",0.277272727272727,0.982808142016349,0.02
"229",0.287171717171717,0.842356130332337,0.02
"230",0.297070707070707,0.976066543938608,0.02
"231",0.306969696969697,1.19930456567372,0.02
"232",0.316868686868687,1.06875682606084,0.02
"233",0.326767676767677,1.02158831105775,0.02
"234",0.336666666666667,0.967760294292451,0.02
"235",0.346565656565657,0.749732642400127,0.02
"236",0.356464646464646,1.21348218930499,0.02
"237",0.366363636363636,0.861035060650715,0.02
"238",0.376262626262626,1.18704027587276,0.02
"239",0.386161616161616,1.36781130744859,0.02
"240",0.396060606060606,0.909638547456836,0.02
"241",0.405959595959596,1.22963572181156,0.02
"242",0.415858585858586,1.11035713206419,0.02
"243",0.425757575757576,0.94260632198415,0.02
"244",0.435656565656566,0.968652585614862,0.02
"245",0.445555555555556,0.974660670646197,0.02
"246",0.455454545454545,1.1447013993122,0.02
"247",0.465353535353535,1.03199162440198,0.02
"248",0.475252525252525,1.35519952996222,0.02
"249",0.485151515151515,1.57434410040595,0.02
"250",0.495050505050505,1.11495980967512,0.02
"251",0.504949494949495,1.42817318772211,0.02
"252",0.514848484848485,1.44546185567609,0.02
"253",0.524747474747475,1.40372209890306,0.02
"254",0.534646464646465,1.23425091162041,0.02
"255",0.544545454545455,1.38012724446831,0.02
"256",0.554444444444444,1.37755044429342,0.02
"257",0.564343434343434,1.51700048238632,0.02
"258",0.574242424242424,1.40485554314272,0.02
"259",0.584141414141414,1.61577742195201,0.02
"260",0.594040404040404,1.44464158884663,0.02
"261",0.603939393939394,1.66638626701536,0.02
"262",0.613838383838384,1.38889789909341,0.02
"263",0.623737373737374,1.37866989655041,0.02
"264",0.633636363636364,2.0346664484418,0.02
"265",0.643535353535354,1.53659348103471,0.02
"266",0.653434343434343,1.65673242566013,0.02
"267",0.663333333333333,1.72334942282019,0.02
"268",0.673232323232323,1.58341299754311,0.02
"269",0.683131313131313,1.74314680542591,0.02
"270",0.693030303030303,1.74014915276852,0.02
"271",0.702929292929293,1.67510567585164,0.02
"272",0.712828282828283,1.73205239095503,0.02
"273",0.722727272727273,1.73489359130711,0.02
"274",0.732626262626263,2.05723389063708,0.02
"275",0.742525252525252,1.66750153590831,0.02
"276",0.752424242424242,1.63304736250441,0.02
"277",0.762323232323232,1.80865914242603,0.02
"278",0.772222222222222,1.86204513357164,0.02
"279",0.782121212121212,1.89422608511297,0.02
"280",0.792020202020202,1.78154345212042,0.02
"281",0.801919191919192,1.70936464637224,0.02
"282",0.811818181818182,2.05124457049868,0.02
"283",0.821717171717172,1.83548710690439,0.02
"284",0.831616161616162,1.77432013724039,0.02
"285",0.841515151515151,1.87453417029134,0.02
"286",0.851414141414141,1.89071645730899,0.02
"287",0.861313131313131,2.085630566137,0.02
"288",0.871212121212121,1.95010683824412,0.02
"289",0.881111111111111,2.05360364535251,0.02
"290",0.891010101010101,1.88456315004227,0.02
"291",0.900909090909091,1.99306472500285,0.02
"292",0.910808080808081,1.92372494179946,0.02
"293",0.920707070707071,1.9892511953831,0.02
"294",0.93060606060606,1.85479877923316,0.02
"295",0.94050505050505,1.80089586626964,0.02
"296",0.95040404040404,2.27285771368418,0.02
"297",0.96030303030303,2.07877646102504,0.02
"298",0.97020202020202,1.81954527861312,0.02
"299",0.98010101010101,1.91200007235974,0.02
"300",0.99,1.83194980534413,0.02
"301",0.01,2.19848038468236,0.03
"302",0.0198989898989899,1.92173654362428,0.03
"303",0.0297979797979798,1.54779497349532,0.03
"304",0.0396969696969697,1.60209577738112,0.03
"305",0.0495959595959596,1.36187468518481,0.03
"306",0.0594949494949495,1.28591865904837,0.03
"307",0.0693939393939394,1.17424050942522,0.03
"308",0.0792929292929293,1.15684784690864,0.03
"309",0.0891919191919192,1.50056037164957,0.03
"310",0.0990909090909091,1.16515636529872,0.03
"311",0.108989898989899,1.15966683262742,0.03
"312",0.118888888888889,1.14988296941745,0.03
"313",0.128787878787879,1.29360293185404,0.03
"314",0.138686868686869,0.966681427434852,0.03
"315",0.148585858585859,0.86329522436014,0.03
"316",0.158484848484848,1.30753684556693,0.03
"317",0.168383838383838,0.925724242000407,0.03
"318",0.178282828282828,0.864285608575376,0.03
"319",0.188181818181818,0.765159639504632,0.03
"320",0.198080808080808,0.748750811003595,0.03
"321",0.207979797979798,0.865909780605217,0.03
"322",0.217878787878788,1.06835857601625,0.03
"323",0.227777777777778,1.15136542479349,0.03
"324",0.237676767676768,1.08121108669567,0.03
"325",0.247575757575758,0.896785209102735,0.03
"326",0.257474747474747,0.972743026614461,0.03
"327",0.267373737373737,0.844386444690101,0.03
"328",0.277272727272727,0.847556983341903,0.03
"329",0.287171717171717,1.13160916115379,0.03
"330",0.297070707070707,0.810245235595771,0.03
"331",0.306969696969697,1.3336810733183,0.03
"332",0.316868686868687,0.989260697960954,0.03
"333",0.326767676767677,1.05291631009968,0.03
"334",0.336666666666667,0.899593618587271,0.03
"335",0.346565656565657,0.940618609764584,0.03
"336",0.356464646464646,0.825373060668162,0.03
"337",0.366363636363636,1.03591715378988,0.03
"338",0.376262626262626,1.15496577662073,0.03
"339",0.386161616161616,1.15399445161265,0.03
"340",0.396060606060606,0.978469786188471,0.03
"341",0.405959595959596,0.993795097168344,0.03
